Date,Session,Observer,tblEvents.Area,Weather,Comments,Time,Cows,Cows edited by LH,Calves,Prime_Bulls,Raghorns,Spikes,Unk_Male,unknown elk_LH,Total adult males_LH,Total_Elk,Total_elk edited by LH,Harem,White_Bull,Red_Bull,White_Cow,Red_Cow,Behavior,Notes,Location_Code,Location_Name,tluLocations.Area,X_Coord,Y_Coord,Ranch,Pasture
10/09/2012,a,Bernot,D Ranch,,,7:27,,,,2,,,,,,2,Yes,,,,,,f,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
10/09/2012,b,Bernot,D Ranch,,,17:16,,,,2,,,,,,2,Yes,,,,,,fr,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
10/10/2012,a,Bernot,D Ranch,,,7:55,,,,2,,,,,,2,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
10/11/2012,b,Bernot,D Ranch,,,16:50,,,,,2,,,,,2,Yes,,,,,,f,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
10/11/2012,b,Bernot,D Ranch,,,18:00,,,,2,,,,,,2,Yes,,,,,,t,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
10/12/2012,a,Bernot,D Ranch,,,6:50,,,,,,2,,,,2,Yes,,,,,,,,ff,C\E border gate,D Ranch,502130.4461,4210732.651,C (Spaletta),Dam Field
10/15/2012,a,Bernot,D Ranch,,,7:18,,,,,2,,,,,2,Yes,,,,,,t,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
10/26/2012,a,Bernot,D Ranch,,,8:50,,,,1,1,,,,,2,Yes,,,1,,,r,,aa,above horseshoe pond outside permit,D Ranch,503977.6483,4209822.357,Non-permit,Non-permit
11/07/2012,a,Bernot,D Ranch,,,6:55,,,,2,,,,,,2,Yes,,,,,,t,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
11/27/2012,a,Bernot,D Ranch,,,8:09,,,,2,,,,,,2,Yes,,,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
12/04/2012,a,Bernot,D Ranch,,,11:00,,,,1,1,,,,,2,Yes,,1,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
12/31/2012,a,Bernot,D Ranch,,,7:10,,,,1,1,,,,,2,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
01/03/2013,a,Bernot,D Ranch,,,11:00,,,,2,,,,,,2,Yes,,,,,,r,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
01/08/2013,a,Bernot,D Ranch,,,7:27,,,,,2,,,,,2,Yes,,,1,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
01/22/2013,a,Bernot,D Ranch,,,7:00,,,,2,,,,,,2,Yes,,,,,,f,both have shed antlers,aa,above horseshoe pond outside permit,D Ranch,503977.6483,4209822.357,Non-permit,Non-permit
04/12/2013,a,Bernot,D Ranch,,,10:57,,,,,,,2,,,2,Yes,,,,,,t,,o,east D far ridge bull sunning spot 3,D Ranch,503511.1787,4210299.244,D (Nunes),Pasture B
05/07/2013,a,Bernot,D Ranch,,,19:12,,,,2,,,,,,2,Yes,,,,,,f,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
05/14/2013,b,Bernot,D Ranch,,,12:00,,,,2,,,,,,2,Yes,,,,,,f,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
06/03/2013,a,Bernot,D Ranch,,,6:56,,,,1,1,,,,,2,Yes,,,1,,,f,,m,east D road plateau 4 near house,D Ranch,503201.7471,4210144.121,D (Nunes),Pasture B
06/04/2013,a,Bernot,D Ranch,,,6:02,,,,2,,,,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
06/04/2013,a,Bernot,D Ranch,,,6:03,,,,,2,,,,,2,Yes,,,1,,,t,,i,east D road plateau 1,D Ranch,502788.7479,4210481.252,D (Nunes),Pasture B
06/04/2013,a,Bernot,D Ranch,,,6:04,,,,2,,,,,,2,Yes,,,,,,t,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
06/25/2013,a,Bernot,D Ranch,,,6:25,,,,2,,,,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
06/25/2013,a,Bernot,D Ranch,,,6:27,,,,2,,,,,,2,Yes,,,,,,,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
07/22/2013,a,Bernot,D Ranch,,,5:50,,,,2,,,,,,2,Yes,,,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
07/23/2013,a,Bernot,D Ranch,,,6:03,,,,2,,,,,,2,Yes,,,,,,t,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
08/19/2013,a,Bernot,D Ranch,,,6:18,,,,2,,,,,,2,Yes,,,,,,t,crosses DBR west to east,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
08/19/2013,a,Bernot,D Ranch,,,6:48,,,,,2,,,,,2,Yes,,,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
08/20/2013,a,Bernot,D Ranch,,,7:40,,,,2,,,,,,2,Yes,,,,,,t,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
08/20/2013,b,Bernot,D Ranch,,,14:28,,,,2,,,,,,2,Yes,,,,,,t,,ll,C center ridge near swamp just inside fence,D Ranch,502649.3995,4209623.597,C (Spaletta),Dam Field
08/30/2013,a,Bernot,D Ranch,,,7:15,,,,2,,,,,,2,Yes,,,,,,fs,,m,east D road plateau 4 near house,D Ranch,503201.7471,4210144.121,D (Nunes),Pasture B
08/30/2013,a,Bernot,D Ranch,,,8:40,,,,,,,2,,,2,Yes,,,,,,t,,j,east D road plateau 2,D Ranch,502947.403,4210395.593,D (Nunes),Pasture B
09/09/2013,a,Bernot,D Ranch,,,7:32,,,,2,,,,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
09/12/2013,a,Bernot,D Ranch,,,8:00,,,,1,1,,,,,2,Yes,,,,,,r,sign around ponds 1 and 2,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
09/13/2013,a,Bernot,D Ranch,,,7:45,,,,2,,,,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
09/20/2013,a,Bernot,D Ranch,,,11:27,,,,2,,,,,,2,Yes,,,,,,r,,ff,C\E border gate,D Ranch,502130.4461,4210732.651,C (Spaletta),Dam Field
09/27/2013,a,Bernot,D Ranch,,,11:38,,,,,1,1,,,,2,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
10/17/2013,a,Bernot,D Ranch,,,6:55,,,,,2,,,,,2,Yes,,,,,,t,,xxx,WD across from ED first gate,D Ranch,502394.6176,4210824.108,D (Spaletta),West
10/24/2013,a,Bernot,D Ranch,,,7:25,,,,2,,,,,,2,Yes,,,,,,ft,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
10/24/2013,a,Bernot,D Ranch,,,8:04,,,,2,,,,,,2,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
10/24/2013,a,Bernot,D Ranch,,,8:08,,,,,2,,,,,2,Yes,,,,,,f,,w,outer horick center,D Ranch,503672.5539,4209436.752,Non-permit,Non-permit
10/28/2013,a,Bernot,D Ranch,,,7:18,,,,,2,,,,,2,Yes,,,,,,f,,yy,C ranch near SFD,D Ranch,501961.2338,4210598.075,C (Spaletta),Dam Field
10/28/2013,a,Bernot,D Ranch,,,7:18,,,,1,1,,,,,2,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
11/01/2013,a,Bernot,D Ranch,c,,8:30,,,,,2,,,,,2,Yes,,,,,,t,,xxx,WD across from ED first gate,D Ranch,502394.6176,4210824.108,D (Spaletta),West
11/04/2013,a,Bernot,D Ranch,c,,7:40,,,,2,,,,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
11/04/2013,b,Bernot,D Ranch,c,,12:00,,,,2,,,,,,2,Yes,,,,,,t,,i,east D road plateau 1,D Ranch,502788.7479,4210481.252,D (Nunes),Pasture B
11/12/2013,a,Bernot,D Ranch,o,,7:05,,,,2,,,,,,2,Yes,,,,,,t,chased by ranch atv,nn,C ranch center ridge top trough,D Ranch,502222.5185,4210159.291,C (Spaletta),Dam Field
11/12/2013,a,Bernot,D Ranch,o,,7:25,,,,2,,,,,,2,Yes,,,,,,ft,B ranch 1st canyon,ppp,B ranch 1st hill,,501403.6059,4208667.227,B (Mendoza),4
11/15/2013,b,Bernot,D Ranch,cw,,16:40,,,,2,,,,,,2,Yes,,,,,,r,B ranch 1st cyn,ppp,B ranch 1st hill,,501403.6059,4208667.227,B (Mendoza),4
11/18/2013,a,Bernot,D Ranch,c,,8:37,,,,2,,,,,,2,Yes,,,,,,r,B ranch 1st hill,ppp,B ranch 1st hill,,501403.6059,4208667.227,B (Mendoza),4
12/09/2013,a,Bernot,D Ranch,,,7:40,,,,2,,,,,,2,Yes,,,,,,t,,nn,C ranch center ridge top trough,D Ranch,502222.5185,4210159.291,C (Spaletta),Dam Field
12/19/2013,a,Bernot,D Ranch,b,,8:07,,,,,,2,,,,2,Yes,,,,,,t,chased by truck feeding hay,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
01/06/2014,a,Bernot,D Ranch,o,,7:45,,,,2,,,,,,2,Yes,,,,,,t,cross road west to east 757,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
01/08/2014,a,Bernot,D Ranch,h,,7:41,,,,,2,,,,,2,Yes,,,,,,ft,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
01/10/2014,a,Bernot,D Ranch,h,,7:20,,,,,2,,,,,2,Yes,,,,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
01/14/2014,a,Bernot,D Ranch,,,8:52,,,,1,1,,,,,2,Yes,,,,,,t,,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
01/14/2014,a,Bernot,D Ranch,,,8:52,,,,,,2,,,,2,Yes,,,,,,t,,tt,drakes swamp,D Ranch,502797.7198,4209404.666,Non-permit,Non-permit
02/18/2014,a,Bernot,D Ranch,o,,7:37,,,,,,,2,,,2,Yes,,,,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
05/12/2014,a,Bernot,D Ranch,c,,7:04,,,,2,,,,,,2,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
06/19/2014,a,Bernot,D Ranch,,,16:51,,,,2,,,,,,2,Yes,,,,,,r,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
07/02/2014,a,Bernot,D Ranch,h,,6:32,,,,2,,,,,,2,Yes,,,,,,t,cross road west to east,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
07/03/2014,a,Bernot,D Ranch,o,,6:00,,,,2,,,,,,2,Yes,,,,,,s,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/08/2014,b,Bernot,D Ranch,,,12:30,,,,2,,,,,,2,Yes,,,,,,r,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
07/09/2014,a,Bernot,D Ranch,c,,10:00,,,,2,,,,,,2,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
07/17/2014,b,Bernot,D Ranch,,,19:29,,,,2,,,,,,2,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/18/2014,a,Bernot,D Ranch,d,,8:11,,,,1,1,,,,,2,Yes,,,,,,r,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
07/21/2014,a,Bernot,D Ranch,o,,8:56,,,,2,,,,,,2,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
07/23/2014,a,Bernot,D Ranch,p,,8:40,,,,2,,,,,,2,Yes,,,,,,,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
07/28/2014,a,Bernot,D Ranch,f,,6:47,,,,2,,,,,,2,Yes,,,,,,s,,s,D ranch complex,D Ranch,503292.2452,4209703.18,Non-permit,Non-permit
07/29/2014,b,Bernot,D Ranch,,,18:47,,,,2,,,,,,2,Yes,,,,,,rs,,t,horseshoe pond pasture,D Ranch,503794.3798,4209715.716,Non-permit,Non-permit
07/30/2014,a,Bernot,D Ranch,f,,5:55,,,,2,,,,,,2,Yes,,,,,,t,,f,east D between upper pond and road north,D Ranch,502649.4592,4210624.19,D (Nunes),Pasture B
07/30/2014,b,Bernot,D Ranch,,,19:11,,,,2,,,,,,2,Yes,,,,,,r,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/30/2014,b,Bernot,D Ranch,,,19:23,,,,2,,,,,,2,Yes,,,,,,s,,w,outer horick center,D Ranch,503672.5539,4209436.752,Non-permit,Non-permit
07/31/2014,b,Bernot,D Ranch,,,18:35,,,,2,,,,,,2,Yes,,,,,,s,,w,outer horick center,D Ranch,503672.5539,4209436.752,Non-permit,Non-permit
08/05/2014,a,Bernot,D Ranch,h,,6:54,,,,,2,,,,,2,Yes,,,,,,t,,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
08/06/2014,a,Bernot,D Ranch,p,,6:00,,,,2,,,,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
08/06/2014,a,Bernot,D Ranch,p,,6:00,,,,,,,2,,,2,Yes,,,,,,t,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
08/08/2014,a,Bernot,D Ranch,o,,6:03,,,,,2,,,,,2,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/08/2014,a,Bernot,D Ranch,o,,6:18,,,,2,,,,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
08/11/2014,a,Bernot,D Ranch,o,,6:15,,,,1,1,,,,,2,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
08/15/2014,b,Bernot,D Ranch,,,19:30,,,,2,,,,,,2,Yes,,,,,,s,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
08/15/2014,b,Bernot,D Ranch,,,19:39,,,,,,,2,,,2,Yes,,,,,,ft,,mm,C ranch reservoir,D Ranch,502021.6333,4210092.33,C (Spaletta),Dam Field
08/21/2014,b,Bernot,D Ranch,,,19:00,,,,,,,2,,,2,Yes,,,,,,ft,,ff,C\E border gate,D Ranch,502130.4461,4210732.651,C (Spaletta),Dam Field
08/21/2014,b,Bernot,D Ranch,,,19:03,,,,2,,,,,,2,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
08/22/2014,a,Bernot,D Ranch,o,,6:30,,,,,,,2,,,2,Yes,,,,,,f,,ll,C center ridge near swamp just inside fence,D Ranch,502649.3995,4209623.597,C (Spaletta),Dam Field
08/26/2014,a,Bernot,D Ranch,o,,6:44,,,,,2,,,,,2,Yes,,,,,,t,,ll,C center ridge near swamp just inside fence,D Ranch,502649.3995,4209623.597,C (Spaletta),Dam Field
09/02/2014,a,Bernot,D Ranch,h,,6:24,,,,,2,,,,,2,Yes,,,,,,t,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
09/05/2014,a,Bernot,D Ranch,o,,6:30,,,,,2,,,,,2,Yes,,,,,,t,cross road to Esfd,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
12/15/2014,a,Bernot,D Ranch,r,,7:20,,,,,,2,,,,2,Yes,,,,,,f,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
01/05/2015,a,Bernot,D Ranch,,,7:00,,,,,,,2,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
01/05/2015,a,Bernot,D Ranch,,,7:20,,,,,,,2,,,2,Yes,,,,,,t,,ss,C ranch ridge 2 west,D Ranch,501883.5247,4209816.112,C (Spaletta),Middle Field
01/29/2015,a,Bernot,D Ranch,c,,7:10,,,,,,,2,,,2,Yes,,,,,,f,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
01/29/2015,a,Bernot,D Ranch,c,,7:15,,,,,,2,,,,2,Yes,,,,,,f,,ggg,upper pond plat tip,D Ranch,502905.3055,4210684.207,D (Nunes),Pasture B
02/03/2015,a,Bernot,D Ranch,c,,9:00,,,,,,,2,,,2,Yes,,,,,,t,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
04/03/2015,a,Bernot,D Ranch,,,6:30,,,,,,,2,,,2,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
06/29/2015,a,Bernot,D Ranch,,,12:57,,,,,,,2,,,2,Yes,,,,,,f,,u,near outer horick,D Ranch,503483.6355,4209592.124,Non-permit,Non-permit
06/29/2015,a,Bernot,D Ranch,,,12:57,,,,,,,2,,,2,Yes,,,,,,r,,vvv,above hsp,,504469.7303,4209803.277,Non-permit,Non-permit
07/06/2015,a,Bernot,D Ranch,,,8:30,,,,,,,2,,,2,Yes,,,,,,r,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
07/09/2015,a,Bernot,D Ranch,,,10:35,,,,1,1,,,,,2,Yes,,,,,,r,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
07/23/2015,a,Bernot,D Ranch,,,6:00,,,,,,,2,,,2,Yes,,,,,,t,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
07/31/2015,b,Bernot,D Ranch,,,13:22,,,,,,2,,,,2,Yes,,,,,,f,,ccc,DB pond east slope,D Ranch,502997.4413,4209336.552,Non-permit,Non-permit
08/03/2015,a,Bernot,D Ranch,,,8:40,,,,2,,,,,,2,Yes,,,,,,,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/06/2015,a,Bernot,D Ranch,h,,6:02,,,,,2,,,,,2,Yes,,,,,,t,,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
08/07/2015,a,Bernot,D Ranch,,,6:20,,,,2,,,,,,2,Yes,,,,,,t,crossing DBR west to east,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
08/10/2015,a,Bernot,D Ranch,,,6:04,,,,2,,,,,,2,Yes,,,,,,t,,xxx,WD across from ED first gate,D Ranch,502394.6176,4210824.108,D (Spaletta),West
08/10/2015,a,Bernot,D Ranch,,,6:04,,,,,2,,,,,2,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/11/2015,a,Bernot,D Ranch,h,,6:07,,,,,,,2,,,2,Yes,,,,,,t,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
08/12/2015,a,Bernot,D Ranch,,,6:30,,,,2,,,,,,2,Yes,,,,,,ft,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/18/2015,a,Bernot,D Ranch,o,,6:10,,,,,2,,,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
08/18/2015,a,Bernot,D Ranch,o,,6:25,,,,2,,,,,,2,Yes,,,,,,s,sparring,q,east D plateau outer slope high,D Ranch,503421.1335,4209897.395,D (Nunes),Pasture B
08/21/2015,a,Bernot,D Ranch,,,7:00,,,,,2,,,,,2,Yes,,,,,,tf,,mm,C ranch reservoir,D Ranch,502021.6333,4210092.33,C (Spaletta),Dam Field
08/21/2015,a,Bernot,D Ranch,,,7:18,,,,2,,,,,,2,Yes,,,,,,f,,x,outer horick west,D Ranch,503506.5882,4209226.646,Non-permit,Non-permit
08/28/2015,a,Bernot,D Ranch,h,,6:20,,,,2,,,,,,2,Yes,,,,,,r,,nn,C ranch center ridge top trough,D Ranch,502222.5185,4210159.291,C (Spaletta),Dam Field
08/31/2015,a,Bernot,D Ranch,,,6:10,,,,,,,2,,,2,Yes,,,,,,f,,x,outer horick west,D Ranch,503506.5882,4209226.646,Non-permit,Non-permit
08/31/2015,a,Bernot,D Ranch,,,6:10,,,,2,,,,,,2,Yes,,,,,,f,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
08/31/2015,a,Bernot,D Ranch,,,6:14,,,,1,,1,,,,2,Yes,,,,,,t,,v,outer horick manure pond,D Ranch,503365.3408,4209429.69,Non-permit,Non-permit
09/03/2015,a,Bernot,D Ranch,c,,6:59,,,,1,1,,,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
09/14/2015,a,Bernot,D Ranch,,,7:02,,,,,,,2,,,2,Yes,,,,,,t,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
09/14/2015,a,Bernot,D Ranch,,,7:02,,,,,,,2,,,2,Yes,,,,,,t,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
09/14/2015,a,Bernot,D Ranch,,,7:02,,,,,,,2,,,2,Yes,,,,,,t,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
09/14/2015,a,Bernot,D Ranch,,,7:23,,,,2,,,,,,2,Yes,,,,,,r,,cccc,B pond,,501095.6564,4208279.662,B (Mendoza),
09/21/2015,a,Bernot,D Ranch,c,,7:07,,,,,2,,,,,2,Yes,,,,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
10/07/2015,a,Bernot,D Ranch,,,7:30,,,,2,,,,,,2,Yes,,,,,,,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
10/19/2015,a,Bernot,D Ranch,,,8:04,,,,2,,,,,,2,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
10/28/2015,a,Bernot,D Ranch,,,7:25,,,,2,,,,,,2,Yes,,,,,,f,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
11/10/2015,a,Bernot,D Ranch,,,7:20,,,,2,,,,,,2,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
11/16/2015,a,Bernot,D Ranch,,,7:46,,,,2,,,,,,2,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
11/30/2015,a,Bernot,D Ranch,,,7:30,,,,2,,,,,,2,Yes,,,,,,f,,ffff,B Plane,,500502.724,4208100.274,B (Mendoza),2
11/30/2015,a,Bernot,D Ranch,,,8:10,,,,2,,,,,,2,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
12/04/2015,a,Bernot,D Ranch,,,11:30,,,,2,,,,,,2,Yes,,,,,,r,,ffff,B Plane,,500502.724,4208100.274,B (Mendoza),2
01/11/2016,a,Bernot,D Ranch,,,7:28,,,,2,,,,,,2,Yes,,,,,,,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
03/04/2016,a,Bernot,D Ranch,f,,6:44,,,,,,,2,,,2,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
03/08/2016,a,Bernot,D Ranch,c,,7:31,,,,,,2,,,,2,Yes,,,,,,,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
03/14/2016,a,Bernot,D Ranch,,,7:20,,,,,,2,,,,2,Yes,,,,,,t,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
08/16/2012,a,Bernot,D Ranch,,,6:30,1,,,,,2,,,,3,Yes,,,,,,,crossed DB road west to east,jj,west D natural area low,D Ranch,503180.9083,4209221.827,Non-permit,Non-permit
07/28/2014,a,Bernot,D Ranch,f,,6:20,1,,,2,,,,,,3,Yes,,,,,x,s,,v,outer horick manure pond,D Ranch,503365.3408,4209429.69,Non-permit,Non-permit
08/18/2015,a,Bernot,D Ranch,o,,6:12,1,,1,1,,,,,,3,Yes,,,,,,t,drinking,v,outer horick manure pond,D Ranch,503365.3408,4209429.69,Non-permit,Non-permit
08/13/2012,b,Bernot,D Ranch,,,15:30,2,,,1,,,,,,3,Yes,,,,,,,,m,east D road plateau 4 near house,D Ranch,503201.7471,4210144.121,D (Nunes),Pasture B
03/22/2013,b,Bernot,D Ranch,,,11:38,2,,,,,,1,,,3,Yes,,,,,,r,cow with old collar,aa,above horseshoe pond outside permit,D Ranch,503977.6483,4209822.357,Non-permit,Non-permit
05/14/2013,b,Bernot,D Ranch,,,12:25,2,,1,,,,,,,3,Yes,,,,x,1,t,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
04/17/2014,a,Bernot,D Ranch,,,7:40,2,,1,,,,,,,3,Yes,,,,x,x,t,,x,outer horick west,D Ranch,503506.5882,4209226.646,Non-permit,Non-permit
04/22/2014,a,Bernot,D Ranch,wc,,9:00,2,,,,,1,,,,3,Yes,,,,,x,f,,iii,WD res cyn sunning spot,D Ranch,502840.4449,4209984.979,D (Spaletta),West
07/31/2014,b,Bernot,D Ranch,,,18:49,2,,1,,,,,,,3,Yes,,,,,x,,,p,east D house pasture,D Ranch,503315.198,4209989.206,Non-permit,Non-permit
08/06/2014,b,Bernot,D Ranch,,,19:05,2,,1,,,,,,,3,Yes,,,,,x,tf,,x,outer horick west,D Ranch,503506.5882,4209226.646,Non-permit,Non-permit
05/04/2012,a,Bernot,D Ranch,,,7:00,3,,,,,,,,,3,Yes,,,,,,,,f,east D between upper pond and road north,D Ranch,502649.4592,4210624.19,D (Nunes),Pasture B
05/14/2013,b,Bernot,D Ranch,,,12:04,3,,,,,,,,,3,Yes,,,,,,r,,iii,WD res cyn sunning spot,D Ranch,502840.4449,4209984.979,D (Spaletta),West
06/04/2013,a,Bernot,D Ranch,,,6:06,3,,,,,,,,,3,Yes,,,,,,f,,jj,west D natural area low,D Ranch,503180.9083,4209221.827,Non-permit,Non-permit
